trial_id	trial_label	ae_code	ae_kg_id	ae_label	probability
trial_1	placebo	177	KG00099299	hyperglycaemia	0.10615137219429016
trial_1	placebo	78	KG00099326	Hypertensive diseases	0.10099134594202042
trial_1	placebo	173	KG00098172	Bronchopneumonia NOS	0.100462406873703
trial_1	placebo	87	KG00098599	diarrhoea	0.0747983530163765
trial_1	placebo	17	KG00097991	Asthenia NOS	0.06894740462303162
trial_1	placebo	21	KG00098675	dyspnoea	0.06323032826185226
trial_1	placebo	79	KG00100317	Insomnia, Primary	0.06257406622171402
trial_1	placebo	20	KG00098540	dehydration	0.06057353690266609
trial_1	placebo	123	KG00099351	hypokalaemia	0.05941667780280113
trial_1	placebo	9	KG00098432	Confusion NOS	0.05866102874279022
trial_1	placebo	46	KG00099121	Headache NOS	0.0571705661714077
trial_1	placebo	64	KG00097734	Acrodermatitis, NOS	0.050277840346097946
trial_1	placebo	86	KG00098565	Depression, Mental	0.04875971004366875
trial_1	placebo	14	KG00097852	Anemia NOS	0.04759443178772926
trial_1	placebo	126	KG00100076	Pain NOS	0.04725867882370949
trial_1	placebo	77	KG00098450	Constipation NOS	0.046754639595746994
trial_1	placebo	114	KG00098933	fevers	0.04561462253332138
trial_1	placebo	37	KG00097696	Cramps, Abdominal	0.04523199051618576
trial_1	placebo	200	KG00098539	Disorders, Deglutition	0.044795695692300797
trial_1	placebo	67	KG00098673	Dyspepsia, NOS	0.040160734206438065
trial_1	placebo	151	KG00098274	Infarction, Cerebral	0.0395980067551136
trial_1	placebo	132	KG00101045	Gain, Weight	0.03924066945910454
trial_1	placebo	350	KG00106765	decreased platelet count	0.03886089846491814
trial_1	placebo	228	KG00114657	Weight below normal	0.03830902278423309
trial_1	placebo	96	KG00101679	Unattended death NOS	0.037880659103393555
trial_1	placebo	104	KG00097963	arthralgias	0.03709319233894348
trial_1	placebo	189	KG00101580	Alanine aminotransferase increase	0.03694542497396469
trial_1	placebo	243	KG00100947	Micturition frequency increased	0.036910779774188995
trial_1	placebo	239	KG00100128	pareses	0.036549605429172516
trial_1	placebo	180	KG00099363	Hypotension NOS	0.03648824244737625
trial_1	placebo	68	KG00099901	nauseas	0.03648504987359047
trial_1	placebo	29	KG00099354	hyponatraemia	0.036458320915699005
trial_1	placebo	2	KG00100772	thrombocytopaenia	0.03635755553841591
trial_1	placebo	139	KG00098855	Sinusitis, Ethmoid	0.03598548099398613
trial_1	placebo	28	KG00099347	hypoglycaemia	0.035858217626810074
trial_1	placebo	85	KG00098474	coughs	0.03579435124993324
trial_1	placebo	121	KG00099190	haemorrhage	0.03552176430821419
trial_1	placebo	49	KG00099902	nausea with vomiting	0.03490000218153
trial_1	placebo	76	KG00100450	Respiratory insufficiency, NOS	0.034870099276304245
trial_1	placebo	72	KG00103771	myalgias	0.03417149558663368
trial_1	placebo	61	KG00099501	Chronic Kidney Failure	0.0334198959171772
trial_1	placebo	122	KG00099321	Hypersensitivity NOS	0.03336791694164276
trial_1	placebo	179	KG00099342	hypocalcaemia	0.032568059861660004
trial_1	placebo	193	KG00108982	WHITE BLOOD CELL COUNT DECREASED	0.031144307926297188
trial_1	placebo	188	KG00101579	Aspartate aminotransferase increase	0.03031172789633274
trial_1	placebo	147	KG00098000	atelectases	0.0301546398550272
trial_1	placebo	27	KG00099303	hyperkalaemia	0.029860733076930046
trial_1	placebo	142	KG00100923	Unspecified infectious and parasitic diseases	0.028655117377638817
trial_1	placebo	5	KG00099169	haematuria	0.028030849993228912
trial_1	placebo	116	KG00098964	Pain in foot	0.026445787400007248
trial_1	placebo	102	KG00097916	anxieties	0.024567116051912308
trial_1	placebo	38	KG00098066	Binocular vision disorders	0.024350907653570175
trial_1	placebo	282	KG00099309	hypernatraemia	0.024163445457816124
