trial_id	trial_label	ae_code	ae_kg_id	ae_label	probability
trial_1	placebo	9	KG00098432	Confusion NOS	0.1557919681072235
trial_1	placebo	17	KG00097991	Asthenia NOS	0.1306425780057907
trial_1	placebo	87	KG00098599	diarrhoea	0.11610358208417892
trial_1	placebo	46	KG00099121	Headache NOS	0.08423026651144028
trial_1	placebo	21	KG00098675	dyspnoea	0.0797572135925293
trial_1	placebo	78	KG00099326	Hypertensive diseases	0.07959796488285065
trial_1	placebo	77	KG00098450	Constipation NOS	0.07003327459096909
trial_1	placebo	173	KG00098172	Bronchopneumonia NOS	0.0692419782280922
trial_1	placebo	79	KG00100317	Insomnia, Primary	0.06883012503385544
trial_1	placebo	177	KG00099299	hyperglycaemia	0.0656752735376358
trial_1	placebo	20	KG00098540	dehydration	0.06514634937047958
trial_1	placebo	123	KG00099351	hypokalaemia	0.06433988362550735
trial_1	placebo	64	KG00097734	Acrodermatitis, NOS	0.0638575479388237
trial_1	placebo	49	KG00099902	nausea with vomiting	0.06087394058704376
trial_1	placebo	68	KG00099901	nauseas	0.06084528565406799
trial_1	placebo	126	KG00100076	Pain NOS	0.04902879521250725
trial_1	placebo	189	KG00101580	Alanine aminotransferase increase	0.04812130331993103
trial_1	placebo	37	KG00097696	Cramps, Abdominal	0.04775166139006615
trial_1	placebo	67	KG00098673	Dyspepsia, NOS	0.047281235456466675
trial_1	placebo	66	KG00098642	drowsiness	0.047106578946113586
trial_1	placebo	228	KG00114657	Weight below normal	0.046581950038671494
trial_1	placebo	85	KG00098474	coughs	0.04546425864100456
trial_1	placebo	188	KG00101579	Aspartate aminotransferase increase	0.04545067250728607
trial_1	placebo	14	KG00097852	Anemia NOS	0.04244239628314972
trial_1	placebo	104	KG00097963	arthralgias	0.042202338576316833
trial_1	placebo	114	KG00098933	fevers	0.04192185774445534
trial_1	placebo	200	KG00098539	Disorders, Deglutition	0.04152313247323036
trial_1	placebo	132	KG00101045	Gain, Weight	0.040576543658971786
trial_1	placebo	300	KG00101064	xerostomia	0.038673508912324905
trial_1	placebo	29	KG00099354	hyponatraemia	0.038497280329465866
trial_1	placebo	36	KG00106434	Vision, Blurring Of	0.03825734928250313
trial_1	placebo	86	KG00098565	Depression, Mental	0.03723530098795891
trial_1	placebo	243	KG00100947	Micturition frequency increased	0.03658934682607651
trial_1	placebo	151	KG00098274	Infarction, Cerebral	0.03601255267858505
