trial_id	trial_label	ae_code	ae_kg_id	ae_label	probability
trial_1	active	87	KG00098599	diarrhoea	0.32599467039108276
trial_1	active	76	KG00100450	Respiratory insufficiency, NOS	0.31915369629859924
trial_1	active	30	KG00099500	Acute Kidney Failure	0.26432445645332336
trial_1	active	114	KG00098933	fevers	0.261340469121933
trial_1	active	173	KG00098172	Bronchopneumonia NOS	0.2613115906715393
trial_1	active	9	KG00098432	Confusion NOS	0.2589093744754791
trial_1	active	188	KG00101579	Aspartate aminotransferase increase	0.24110613763332367
trial_1	active	78	KG00099326	Hypertensive diseases	0.2371324598789215
trial_1	active	151	KG00098274	Infarction, Cerebral	0.21908912062644958
trial_1	active	68	KG00099901	nauseas	0.20958925783634186
trial_1	active	221	KG00101207	peripheral oedema	0.20950734615325928
trial_1	active	211	KG00100341	Pruritus NOS	0.20475172996520996
trial_1	active	49	KG00099902	nausea with vomiting	0.20249103009700775
trial_1	active	189	KG00101580	Alanine aminotransferase increase	0.19125746190547943
trial_1	active	77	KG00098450	Constipation NOS	0.18955814838409424
trial_1	active	269	KG00100399	pyaemia	0.1882929652929306
trial_1	active	11	KG00097993	Asthma NOS	0.18549120426177979
trial_1	active	180	KG00099363	Hypotension NOS	0.18548648059368134
trial_1	active	276	KG00099127	Arrest, Cardiac	0.1803808957338333
trial_1	active	123	KG00099351	hypokalaemia	0.1800888329744339
trial_1	active	64	KG00097734	Acrodermatitis, NOS	0.1780492663383484
trial_1	active	37	KG00097696	Cramps, Abdominal	0.16879525780677795
trial_1	active	102	KG00097916	anxieties	0.16853398084640503
trial_1	active	131	KG00100948	Urinary tract infection (& [NOS])	0.16740389168262482
trial_1	active	396	KG00100373	Embolism, Pulmonary	0.1654220074415207
trial_1	active	147	KG00098000	atelectases	0.16417941451072693
trial_1	active	14	KG00097852	Anemia NOS	0.16245239973068237
trial_1	active	21	KG00098675	dyspnoea	0.1599082499742508
trial_1	active	441	KG00098262	cellulitis nos	0.15647144615650177
trial_1	active	20	KG00098540	dehydration	0.1550140082836151
trial_1	active	69	KG00100082	Palpitations NOS	0.1495482325553894
trial_1	active	199	KG00098371	Rhinitis (chronic) NOS	0.14531010389328003
trial_1	active	61	KG00099501	Chronic Kidney Failure	0.14269499480724335
trial_1	active	186	KG00101431	creatinine increased	0.13671338558197021
trial_1	active	494	KG00099838	Organ Failure, Multiple	0.1340906322002411
trial_1	active	747	KG00101527	Liver function tests abnormal (finding)	0.13319583237171173
trial_1	active	29	KG00099354	hyponatraemia	0.1319798231124878
trial_1	active	79	KG00100317	Insomnia, Primary	0.13162532448768616
trial_1	active	2	KG00100772	thrombocytopaenia	0.12922926247119904
trial_1	active	86	KG00098565	Depression, Mental	0.12517490983009338
trial_1	active	27	KG00099303	hyperkalaemia	0.12336006760597229
trial_1	active	130	KG00100683	Stomatitis NOS	0.12153185904026031
trial_1	active	268	KG00099557	Heart Failure, Left-Sided	0.12145745754241943
trial_1	active	394	KG00100243	Pneumonia, Aspiration	0.12072290480136871
trial_1	active	253	KG00100232	Pleural effusion NOS (disorder)	0.12007194012403488
trial_1	active	75	KG00100195	Dolens, Phlegmasia Alba	0.11273901909589767
trial_1	active	5	KG00099169	haematuria	0.11195731908082962
trial_1	active	361	KG00098004	Fibrillation, Atrial	0.11194610595703125
trial_1	active	177	KG00099299	hyperglycaemia	0.11068969964981079
trial_1	active	228	KG00114657	Weight below normal	0.10916697978973389
trial_1	active	104	KG00097963	arthralgias	0.10850512981414795
