trial_id	trial_label	ae_code	ae_kg_id	ae_label	probability
trial_1	placebo	87	KG00098599	diarrhoea	0.15724070370197296
trial_1	placebo	123	KG00099351	hypokalaemia	0.08539409935474396
trial_1	placebo	78	KG00099326	Hypertensive diseases	0.08538514375686646
trial_1	placebo	173	KG00098172	Bronchopneumonia NOS	0.0791134163737297
trial_1	placebo	9	KG00098432	Confusion NOS	0.07567279785871506
trial_1	placebo	20	KG00098540	dehydration	0.07158411294221878
trial_1	placebo	177	KG00099299	hyperglycaemia	0.06656647473573685
trial_1	placebo	37	KG00097696	Cramps, Abdominal	0.06566470116376877
trial_1	placebo	17	KG00097991	Asthenia NOS	0.06349679082632065
trial_1	placebo	2	KG00100772	thrombocytopaenia	0.05939295515418053
trial_1	placebo	14	KG00097852	Anemia NOS	0.05788473039865494
trial_1	placebo	228	KG00114657	Weight below normal	0.057771794497966766
trial_1	placebo	21	KG00098675	dyspnoea	0.05756466090679169
trial_1	placebo	64	KG00097734	Acrodermatitis, NOS	0.05687900260090828
trial_1	placebo	46	KG00099121	Headache NOS	0.05513828992843628
trial_1	placebo	49	KG00099902	nausea with vomiting	0.04991108551621437
trial_1	placebo	85	KG00098474	coughs	0.04775429144501686
trial_1	placebo	67	KG00098673	Dyspepsia, NOS	0.04761969670653343
trial_1	placebo	151	KG00098274	Infarction, Cerebral	0.04616358131170273
trial_1	placebo	114	KG00098933	fevers	0.03869019076228142
trial_1	placebo	126	KG00100076	Pain NOS	0.038076262921094894
trial_1	placebo	61	KG00099501	Chronic Kidney Failure	0.037603672593832016
trial_1	placebo	180	KG00099363	Hypotension NOS	0.03741784021258354
trial_1	placebo	189	KG00101580	Alanine aminotransferase increase	0.03731932118535042
trial_1	placebo	188	KG00101579	Aspartate aminotransferase increase	0.03572605177760124
trial_1	placebo	68	KG00099901	nauseas	0.035482652485370636
trial_1	placebo	77	KG00098450	Constipation NOS	0.03471606224775314
trial_1	placebo	96	KG00101679	Unattended death NOS	0.03407429903745651
trial_1	placebo	79	KG00100317	Insomnia, Primary	0.03392691910266876
trial_1	placebo	350	KG00106765	decreased platelet count	0.0332694947719574
trial_1	placebo	101	KG00097901	Anorexia NOS	0.033165059983730316
trial_1	placebo	29	KG00099354	hyponatraemia	0.03284350782632828
trial_1	placebo	200	KG00098539	Disorders, Deglutition	0.032768379896879196
trial_1	placebo	142	KG00100923	Unspecified infectious and parasitic diseases	0.03190716728568077
trial_1	placebo	76	KG00100450	Respiratory insufficiency, NOS	0.030986610800027847
trial_1	placebo	86	KG00098565	Depression, Mental	0.03023250587284565
trial_1	placebo	131	KG00100948	Urinary tract infection (& [NOS])	0.030162472277879715
trial_1	placebo	130	KG00100683	Stomatitis NOS	0.030141131952404976
trial_1	placebo	122	KG00099321	Hypersensitivity NOS	0.028877459466457367
trial_1	placebo	193	KG00108982	WHITE BLOOD CELL COUNT DECREASED	0.02852436527609825
trial_1	placebo	269	KG00100399	pyaemia	0.028211476281285286
trial_1	placebo	28	KG00099347	hypoglycaemia	0.026963749900460243
trial_1	placebo	121	KG00099190	haemorrhage	0.026487115770578384
trial_1	placebo	276	KG00099127	Arrest, Cardiac	0.02556953951716423
trial_1	placebo	5	KG00099169	haematuria	0.024789312854409218
trial_1	placebo	191	KG00104055	Biliverdin increased	0.02398548275232315
trial_1	placebo	243	KG00100947	Micturition frequency increased	0.023896876722574234
trial_1	placebo	356	KG00112623	Infectious Lung Disorders	0.023382974788546562
trial_1	placebo	18	KG00098307	Pain, Chest	0.023296019062399864
trial_1	placebo	30	KG00099500	Acute Kidney Failure	0.023062340915203094
trial_1	placebo	27	KG00099303	hyperkalaemia	0.022722823545336723
trial_1	placebo	4	KG00098817	epistaxis	0.022709639742970467
trial_1	placebo	138	KG00098796	epidemic vomiting syndrome	0.02261991612613201
trial_1	placebo	179	KG00099342	hypocalcaemia	0.022450631484389305
trial_1	placebo	396	KG00100373	Embolism, Pulmonary	0.022165199741721153
trial_1	placebo	102	KG00097916	anxieties	0.02213788591325283
trial_1	placebo	31	KG00099872	Infarction, Myocardial	0.021625399589538574
